"No.","Time","Source","Destination","Protocol","Length","Info"
"13704","82.762494077","192.168.100.5","192.168.100.9","TCP","54","80  >  1332 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13705","82.764088797","192.168.100.9","192.168.100.5","TCP","60","1333  >  80 [SYN] Seq=0 Win=512 Len=0"
"13706","82.764102687","192.168.100.5","192.168.100.9","TCP","54","80  >  1333 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13707","82.767585317","192.168.100.9","192.168.100.5","TCP","60","1334  >  80 [SYN] Seq=0 Win=512 Len=0"
"13708","82.767603378","192.168.100.5","192.168.100.9","TCP","54","80  >  1334 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13709","82.771329999","192.168.100.9","192.168.100.5","TCP","60","1335  >  80 [SYN] Seq=0 Win=512 Len=0"
"13710","82.771480448","192.168.100.5","192.168.100.9","TCP","54","80  >  1335 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13711","82.773909758","192.168.100.9","192.168.100.5","TCP","60","1336  >  80 [SYN] Seq=0 Win=512 Len=0"
"13712","82.773941515","192.168.100.5","192.168.100.9","TCP","54","80  >  1336 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13713","82.775730499","192.168.100.9","192.168.100.5","TCP","60","1337  >  80 [SYN] Seq=0 Win=512 Len=0"
"13714","82.775744949","192.168.100.5","192.168.100.9","TCP","54","80  >  1337 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13715","82.778174460","192.168.100.9","192.168.100.5","TCP","60","1338  >  80 [SYN] Seq=0 Win=512 Len=0"
"13716","82.778188727","192.168.100.5","192.168.100.9","TCP","54","80  >  1338 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13717","82.780204186","192.168.100.9","192.168.100.5","TCP","60","1339  >  80 [SYN] Seq=0 Win=512 Len=0"
"13718","82.780220228","192.168.100.5","192.168.100.9","TCP","54","80  >  1339 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13719","82.783355914","192.168.100.9","192.168.100.5","TCP","60","1340  >  80 [SYN] Seq=0 Win=512 Len=0"
"13720","82.783378283","192.168.100.5","192.168.100.9","TCP","54","80  >  1340 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13721","82.788103576","192.168.100.9","192.168.100.5","TCP","60","1341  >  80 [SYN] Seq=0 Win=512 Len=0"
"13722","82.788118937","192.168.100.5","192.168.100.9","TCP","54","80  >  1341 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13723","82.789503460","192.168.100.9","192.168.100.5","TCP","60","1342  >  80 [SYN] Seq=0 Win=512 Len=0"
"13724","82.789521512","192.168.100.5","192.168.100.9","TCP","54","80  >  1342 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13725","82.790846174","192.168.100.9","192.168.100.5","TCP","60","1343  >  80 [SYN] Seq=0 Win=512 Len=0"
"13726","82.790858837","192.168.100.5","192.168.100.9","TCP","54","80  >  1343 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13727","82.793937912","192.168.100.9","192.168.100.5","TCP","60","1344  >  80 [SYN] Seq=0 Win=512 Len=0"
"13728","82.793960564","192.168.100.5","192.168.100.9","TCP","54","80  >  1344 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13729","82.795936585","192.168.100.9","192.168.100.5","TCP","60","1345  >  80 [SYN] Seq=0 Win=512 Len=0"
"13730","82.795951764","192.168.100.5","192.168.100.9","TCP","54","80  >  1345 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13731","82.798056396","192.168.100.9","192.168.100.5","TCP","60","1346  >  80 [SYN] Seq=0 Win=512 Len=0"
"13732","82.798081015","192.168.100.5","192.168.100.9","TCP","54","80  >  1346 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13733","82.799866800","192.168.100.9","192.168.100.5","TCP","60","1347  >  80 [SYN] Seq=0 Win=512 Len=0"
"13734","82.799876816","192.168.100.5","192.168.100.9","TCP","54","80  >  1347 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13735","82.801251505","192.168.100.9","192.168.100.5","TCP","60","1348  >  80 [SYN] Seq=0 Win=512 Len=0"
"13736","82.801268723","192.168.100.5","192.168.100.9","TCP","54","80  >  1348 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13737","82.801839342","192.168.100.9","192.168.100.5","TCP","60","1349  >  80 [SYN] Seq=0 Win=512 Len=0"
"13738","82.801852410","192.168.100.5","192.168.100.9","TCP","54","80  >  1349 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13739","82.803588227","192.168.100.9","192.168.100.5","TCP","60","1350  >  80 [SYN] Seq=0 Win=512 Len=0"
"13740","82.803606269","192.168.100.5","192.168.100.9","TCP","54","80  >  1350 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13741","82.804922458","192.168.100.9","192.168.100.5","TCP","60","1351  >  80 [SYN] Seq=0 Win=512 Len=0"
"13742","82.804937506","192.168.100.5","192.168.100.9","TCP","54","80  >  1351 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13743","82.807629534","192.168.100.9","192.168.100.5","TCP","60","1352  >  80 [SYN] Seq=0 Win=512 Len=0"
"13744","82.807645097","192.168.100.5","192.168.100.9","TCP","54","80  >  1352 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13745","82.815018884","192.168.100.9","192.168.100.5","TCP","60","1353  >  80 [SYN] Seq=0 Win=512 Len=0"
"13746","82.815033950","192.168.100.5","192.168.100.9","TCP","54","80  >  1353 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13747","82.831975288","192.168.100.9","192.168.100.5","TCP","60","1354  >  80 [SYN] Seq=0 Win=512 Len=0"
"13748","82.832052676","192.168.100.5","192.168.100.9","TCP","54","80  >  1354 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13749","82.833165377","192.168.100.9","192.168.100.5","TCP","60","1355  >  80 [SYN] Seq=0 Win=512 Len=0"
"13750","82.833180909","192.168.100.5","192.168.100.9","TCP","54","80  >  1355 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13751","82.835800282","192.168.100.9","192.168.100.5","TCP","60","1356  >  80 [SYN] Seq=0 Win=512 Len=0"
"13752","82.835868957","192.168.100.5","192.168.100.9","TCP","54","80  >  1356 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13753","82.850158223","192.168.100.9","192.168.100.5","TCP","60","1357  >  80 [SYN] Seq=0 Win=512 Len=0"
"13754","82.850184100","192.168.100.5","192.168.100.9","TCP","54","80  >  1357 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13755","82.852148583","192.168.100.9","192.168.100.5","TCP","60","1358  >  80 [SYN] Seq=0 Win=512 Len=0"
"13756","82.852192455","192.168.100.5","192.168.100.9","TCP","54","80  >  1358 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13757","82.855007236","192.168.100.9","192.168.100.5","TCP","60","1359  >  80 [SYN] Seq=0 Win=512 Len=0"
"13758","82.855103405","192.168.100.5","192.168.100.9","TCP","54","80  >  1359 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13759","82.856014896","192.168.100.9","192.168.100.5","TCP","60","1360  >  80 [SYN] Seq=0 Win=512 Len=0"
"13760","82.856068464","192.168.100.5","192.168.100.9","TCP","54","80  >  1360 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13761","82.860577766","192.168.100.9","192.168.100.5","TCP","60","1361  >  80 [SYN] Seq=0 Win=512 Len=0"
"13762","82.860600072","192.168.100.5","192.168.100.9","TCP","54","80  >  1361 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13763","82.861715564","192.168.100.9","192.168.100.5","TCP","60","1362  >  80 [SYN] Seq=0 Win=512 Len=0"
"13764","82.861731065","192.168.100.5","192.168.100.9","TCP","54","80  >  1362 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13765","82.866988246","192.168.100.9","192.168.100.5","TCP","60","1363  >  80 [SYN] Seq=0 Win=512 Len=0"
"13766","82.867010516","192.168.100.5","192.168.100.9","TCP","54","80  >  1363 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13767","82.870008037","192.168.100.9","192.168.100.5","TCP","60","1364  >  80 [SYN] Seq=0 Win=512 Len=0"
"13768","82.870022790","192.168.100.5","192.168.100.9","TCP","54","80  >  1364 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13769","82.871172086","192.168.100.9","192.168.100.5","TCP","60","1365  >  80 [SYN] Seq=0 Win=512 Len=0"
"13770","82.871184808","192.168.100.5","192.168.100.9","TCP","54","80  >  1365 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13771","82.872608648","192.168.100.9","192.168.100.5","TCP","60","1366  >  80 [SYN] Seq=0 Win=512 Len=0"
"13772","82.872625375","192.168.100.5","192.168.100.9","TCP","54","80  >  1366 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13773","82.874097528","192.168.100.9","192.168.100.5","TCP","60","1367  >  80 [SYN] Seq=0 Win=512 Len=0"
"13774","82.874111243","192.168.100.5","192.168.100.9","TCP","54","80  >  1367 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13775","82.875965737","192.168.100.9","192.168.100.5","TCP","60","1368  >  80 [SYN] Seq=0 Win=512 Len=0"
"13776","82.875979125","192.168.100.5","192.168.100.9","TCP","54","80  >  1368 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13777","82.878554810","192.168.100.9","192.168.100.5","TCP","60","1369  >  80 [SYN] Seq=0 Win=512 Len=0"
"13778","82.878583261","192.168.100.5","192.168.100.9","TCP","54","80  >  1369 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13779","82.879891371","192.168.100.9","192.168.100.5","TCP","60","1370  >  80 [SYN] Seq=0 Win=512 Len=0"
"13780","82.879902740","192.168.100.5","192.168.100.9","TCP","54","80  >  1370 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13781","82.882626953","192.168.100.9","192.168.100.5","TCP","60","1371  >  80 [SYN] Seq=0 Win=512 Len=0"
"13782","82.882641174","192.168.100.5","192.168.100.9","TCP","54","80  >  1371 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13783","82.883201327","192.168.100.9","192.168.100.5","TCP","60","1372  >  80 [SYN] Seq=0 Win=512 Len=0"
"13784","82.883213117","192.168.100.5","192.168.100.9","TCP","54","80  >  1372 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13785","82.886152876","192.168.100.9","192.168.100.5","TCP","60","1373  >  80 [SYN] Seq=0 Win=512 Len=0"
"13786","82.886182325","192.168.100.5","192.168.100.9","TCP","54","80  >  1373 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13787","82.887765147","192.168.100.9","192.168.100.5","TCP","60","1374  >  80 [SYN] Seq=0 Win=512 Len=0"
"13788","82.887778923","192.168.100.5","192.168.100.9","TCP","54","80  >  1374 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13789","82.889987280","192.168.100.9","192.168.100.5","TCP","60","1375  >  80 [SYN] Seq=0 Win=512 Len=0"
"13790","82.890009949","192.168.100.5","192.168.100.9","TCP","54","80  >  1375 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13791","82.891395584","192.168.100.9","192.168.100.5","TCP","60","1376  >  80 [SYN] Seq=0 Win=512 Len=0"
"13792","82.891413909","192.168.100.5","192.168.100.9","TCP","54","80  >  1376 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13793","82.897934005","192.168.100.9","192.168.100.5","TCP","60","1377  >  80 [SYN] Seq=0 Win=512 Len=0"
"13794","82.897949104","192.168.100.5","192.168.100.9","TCP","54","80  >  1377 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13795","82.899836054","192.168.100.9","192.168.100.5","TCP","60","1378  >  80 [SYN] Seq=0 Win=512 Len=0"
"13796","82.899848432","192.168.100.5","192.168.100.9","TCP","54","80  >  1378 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13797","82.903092314","192.168.100.9","192.168.100.5","TCP","60","1379  >  80 [SYN] Seq=0 Win=512 Len=0"
"13798","82.903106115","192.168.100.5","192.168.100.9","TCP","54","80  >  1379 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13799","82.904304179","192.168.100.9","192.168.100.5","TCP","60","1380  >  80 [SYN] Seq=0 Win=512 Len=0"
"13800","82.904316486","192.168.100.5","192.168.100.9","TCP","54","80  >  1380 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13801","82.907784152","192.168.100.9","192.168.100.5","TCP","60","1381  >  80 [SYN] Seq=0 Win=512 Len=0"
"13802","82.907794709","192.168.100.5","192.168.100.9","TCP","54","80  >  1381 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13803","82.908730508","192.168.100.9","192.168.100.5","TCP","60","1382  >  80 [SYN] Seq=0 Win=512 Len=0"
"13804","82.908740832","192.168.100.5","192.168.100.9","TCP","54","80  >  1382 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13805","82.911381369","192.168.100.9","192.168.100.5","TCP","60","1383  >  80 [SYN] Seq=0 Win=512 Len=0"
"13806","82.911393592","192.168.100.5","192.168.100.9","TCP","54","80  >  1383 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13807","82.913664084","192.168.100.9","192.168.100.5","TCP","60","1384  >  80 [SYN] Seq=0 Win=512 Len=0"
"13808","82.913681819","192.168.100.5","192.168.100.9","TCP","54","80  >  1384 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13809","82.915100194","192.168.100.9","192.168.100.5","TCP","60","1385  >  80 [SYN] Seq=0 Win=512 Len=0"
"13810","82.915135622","192.168.100.5","192.168.100.9","TCP","54","80  >  1385 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13811","82.915750119","192.168.100.9","192.168.100.5","TCP","60","1386  >  80 [SYN] Seq=0 Win=512 Len=0"
"13812","82.915759077","192.168.100.5","192.168.100.9","TCP","54","80  >  1386 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13813","82.918176534","192.168.100.9","192.168.100.5","TCP","60","1387  >  80 [SYN] Seq=0 Win=512 Len=0"
"13814","82.918191069","192.168.100.5","192.168.100.9","TCP","54","80  >  1387 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13815","82.919338120","192.168.100.9","192.168.100.5","TCP","60","1388  >  80 [SYN] Seq=0 Win=512 Len=0"
"13816","82.919350754","192.168.100.5","192.168.100.9","TCP","54","80  >  1388 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13817","82.921650476","192.168.100.9","192.168.100.5","TCP","60","1389  >  80 [SYN] Seq=0 Win=512 Len=0"
"13818","82.921667272","192.168.100.5","192.168.100.9","TCP","54","80  >  1389 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13819","82.922992741","192.168.100.9","192.168.100.5","TCP","60","1390  >  80 [SYN] Seq=0 Win=512 Len=0"
"13820","82.923003577","192.168.100.5","192.168.100.9","TCP","54","80  >  1390 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13821","82.924445751","192.168.100.9","192.168.100.5","TCP","60","1391  >  80 [SYN] Seq=0 Win=512 Len=0"
"13822","82.924462804","192.168.100.5","192.168.100.9","TCP","54","80  >  1391 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13823","82.926029736","192.168.100.9","192.168.100.5","TCP","60","1392  >  80 [SYN] Seq=0 Win=512 Len=0"
"13824","82.926045520","192.168.100.5","192.168.100.9","TCP","54","80  >  1392 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13825","82.927421688","192.168.100.9","192.168.100.5","TCP","60","1393  >  80 [SYN] Seq=0 Win=512 Len=0"
"13826","82.927438728","192.168.100.5","192.168.100.9","TCP","54","80  >  1393 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13827","82.928913374","192.168.100.9","192.168.100.5","TCP","60","1394  >  80 [SYN] Seq=0 Win=512 Len=0"
"13828","82.928923916","192.168.100.5","192.168.100.9","TCP","54","80  >  1394 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13829","82.930983432","192.168.100.9","192.168.100.5","TCP","60","1395  >  80 [SYN] Seq=0 Win=512 Len=0"
"13830","82.930999082","192.168.100.5","192.168.100.9","TCP","54","80  >  1395 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13831","82.931722511","192.168.100.9","192.168.100.5","TCP","60","1396  >  80 [SYN] Seq=0 Win=512 Len=0"
"13832","82.931732358","192.168.100.5","192.168.100.9","TCP","54","80  >  1396 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13833","82.933764856","192.168.100.9","192.168.100.5","TCP","60","1397  >  80 [SYN] Seq=0 Win=512 Len=0"
"13834","82.933776960","192.168.100.5","192.168.100.9","TCP","54","80  >  1397 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13835","82.935321723","192.168.100.9","192.168.100.5","TCP","60","1398  >  80 [SYN] Seq=0 Win=512 Len=0"
"13836","82.935337153","192.168.100.5","192.168.100.9","TCP","54","80  >  1398 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13837","82.937766301","192.168.100.9","192.168.100.5","TCP","60","1399  >  80 [SYN] Seq=0 Win=512 Len=0"
"13838","82.937778739","192.168.100.5","192.168.100.9","TCP","54","80  >  1399 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13839","82.939422120","192.168.100.9","192.168.100.5","TCP","60","1400  >  80 [SYN] Seq=0 Win=512 Len=0"
"13840","82.939434564","192.168.100.5","192.168.100.9","TCP","54","80  >  1400 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13841","82.941864096","192.168.100.9","192.168.100.5","TCP","60","1401  >  80 [SYN] Seq=0 Win=512 Len=0"
"13842","82.941864262","192.168.100.9","192.168.100.5","TCP","60","1402  >  80 [SYN] Seq=0 Win=512 Len=0"
"13843","82.941881554","192.168.100.5","192.168.100.9","TCP","54","80  >  1401 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13844","82.941990011","192.168.100.5","192.168.100.9","TCP","54","80  >  1402 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13845","82.943536635","192.168.100.9","192.168.100.5","TCP","60","1403  >  80 [SYN] Seq=0 Win=512 Len=0"
"13846","82.943552478","192.168.100.5","192.168.100.9","TCP","54","80  >  1403 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13847","82.945801602","192.168.100.9","192.168.100.5","TCP","60","1404  >  80 [SYN] Seq=0 Win=512 Len=0"
"13848","82.945826210","192.168.100.5","192.168.100.9","TCP","54","80  >  1404 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13849","82.947126525","192.168.100.9","192.168.100.5","TCP","60","1405  >  80 [SYN] Seq=0 Win=512 Len=0"
"13850","82.947148270","192.168.100.5","192.168.100.9","TCP","54","80  >  1405 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13851","82.950312827","192.168.100.9","192.168.100.5","TCP","60","1406  >  80 [SYN] Seq=0 Win=512 Len=0"
"13852","82.950386498","192.168.100.5","192.168.100.9","TCP","54","80  >  1406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13853","82.956577763","192.168.100.9","192.168.100.5","TCP","60","1407  >  80 [SYN] Seq=0 Win=512 Len=0"
"13854","82.956607794","192.168.100.5","192.168.100.9","TCP","54","80  >  1407 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13855","82.962634391","192.168.100.9","192.168.100.5","TCP","60","1408  >  80 [SYN] Seq=0 Win=512 Len=0"
"13856","82.962652287","192.168.100.5","192.168.100.9","TCP","54","80  >  1408 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13857","82.964382235","192.168.100.9","192.168.100.5","TCP","60","1409  >  80 [SYN] Seq=0 Win=512 Len=0"
"13858","82.964396598","192.168.100.5","192.168.100.9","TCP","54","80  >  1409 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13859","82.965789615","192.168.100.9","192.168.100.5","TCP","60","1410  >  80 [SYN] Seq=0 Win=512 Len=0"
"13860","82.965803215","192.168.100.5","192.168.100.9","TCP","54","80  >  1410 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13861","82.968018899","192.168.100.9","192.168.100.5","TCP","60","1411  >  80 [SYN] Seq=0 Win=512 Len=0"
"13862","82.968031369","192.168.100.5","192.168.100.9","TCP","54","80  >  1411 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13863","82.970386325","192.168.100.9","192.168.100.5","TCP","60","1412  >  80 [SYN] Seq=0 Win=512 Len=0"
"13864","82.970439261","192.168.100.5","192.168.100.9","TCP","54","80  >  1412 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13865","82.973568923","192.168.100.9","192.168.100.5","TCP","60","1413  >  80 [SYN] Seq=0 Win=512 Len=0"
"13866","82.973630888","192.168.100.5","192.168.100.9","TCP","54","80  >  1413 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13867","82.976494345","192.168.100.9","192.168.100.5","TCP","60","1414  >  80 [SYN] Seq=0 Win=512 Len=0"
"13868","82.976513943","192.168.100.5","192.168.100.9","TCP","54","80  >  1414 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13869","82.978120138","192.168.100.9","192.168.100.5","TCP","60","1415  >  80 [SYN] Seq=0 Win=512 Len=0"
"13870","82.978134992","192.168.100.5","192.168.100.9","TCP","54","80  >  1415 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13871","82.980929222","192.168.100.9","192.168.100.5","TCP","60","1416  >  80 [SYN] Seq=0 Win=512 Len=0"
"13872","82.980951896","192.168.100.5","192.168.100.9","TCP","54","80  >  1416 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
